time,open,high,low,close
2023.03.02 02:00,1833.13,1835.99,1832.67,1834.48
2023.03.02 03:00,1834.48,1834.90,1832.69,1833.44
2023.03.02 04:00,1833.44,1834.81,1833.27,1834.39
2023.03.02 05:00,1834.37,1834.79,1832.16,1833.50
2023.03.02 06:00,1833.60,1833.72,1831.88,1832.17
2023.03.02 07:00,1832.18,1833.78,1830.26,1831.62
2023.03.02 08:00,1831.66,1834.69,1829.96,1833.89
2023.03.02 09:00,1833.87,1835.25,1831.00,1831.94
2023.03.02 10:00,1831.93,1832.63,1830.43,1831.57
2023.03.02 11:00,1831.58,1837.28,1831.39,1836.68
2023.03.02 12:00,1836.69,1837.59,1831.00,1832.47
2023.03.02 13:00,1832.50,1834.83,1830.06,1832.27
2023.03.02 14:00,1832.20,1838.23,1831.99,1836.64
2023.03.02 15:00,1836.66,1839.01,1834.06,1836.65
2023.03.02 16:00,1836.65,1838.72,1835.96,1836.09
2023.03.02 17:00,1836.09,1836.28,1832.26,1833.75
2023.03.02 18:00,1833.75,1837.21,1832.84,1835.84
2023.03.02 19:00,1835.85,1836.85,1835.07,1835.61
2023.03.02 20:00,1835.61,1838.06,1834.92,1836.07
2023.03.02 21:00,1836.02,1836.54,1835.36,1835.63
2023.03.02 23:00,1835.62,1838.15,1835.51,1837.84
2023.03.03 00:00,1837.76,1840.54,1837.76,1839.37
2023.03.03 01:00,1839.36,1841.50,1838.10,1838.75
2023.03.03 02:00,1838.75,1841.09,1838.33,1838.60
2023.03.03 03:00,1838.60,1840.05,1838.10,1838.80
2023.03.03 04:00,1838.79,1839.41,1838.05,1838.42
2023.03.03 05:00,1838.40,1839.95,1837.82,1838.97
2023.03.03 06:00,1839.01,1844.40,1838.87,1843.23
2023.03.03 07:00,1843.23,1844.79,1842.01,1842.73
2023.03.03 08:00,1842.73,1845.71,1842.73,1844.30
2023.03.03 09:00,1844.24,1847.41,1844.14,1845.80
2023.03.03 10:00,1845.81,1847.83,1845.17,1846.89
2023.03.03 11:00,1846.79,1849.22,1846.30,1848.43
2023.03.03 12:00,1848.42,1848.66,1844.51,1845.75
2023.03.03 13:00,1845.78,1847.95,1844.78,1846.93
2023.03.03 14:00,1846.93,1848.17,1841.91,1843.63
2023.03.03 15:00,1843.64,1845.35,1839.03,1844.53
2023.03.03 16:00,1844.55,1848.28,1843.85,1847.79
2023.03.03 17:00,1847.76,1848.18,1845.75,1847.35
2023.03.03 18:00,1847.34,1850.16,1846.59,1850.10
2023.03.03 19:00,1850.10,1853.70,1848.98,1853.30
2023.03.03 20:00,1853.30,1856.31,1852.64,1855.16
2023.03.03 21:00,1855.03,1856.58,1853.76,1856.08
2023.03.05 23:00,1855.10,1855.31,1852.18,1852.31
2023.03.06 00:00,1852.32,1854.18,1851.35,1852.19
2023.03.06 01:00,1852.17,1853.65,1850.71,1852.60
2023.03.06 02:00,1852.58,1854.66,1850.97,1853.69
2023.03.06 03:00,1853.72,1855.84,1853.35,1854.96
2023.03.06 04:00,1854.86,1856.41,1853.83,1853.95
2023.03.06 05:00,1853.95,1855.40,1853.43,1854.29
2023.03.06 06:00,1854.29,1855.41,1852.95,1853.46
2023.03.06 07:00,1853.46,1858.24,1852.74,1856.19
2023.03.06 08:00,1856.19,1857.13,1852.42,1853.36
2023.03.06 09:00,1853.36,1854.94,1850.56,1851.40
2023.03.06 10:00,1851.40,1853.01,1849.86,1850.10
2023.03.06 11:00,1850.13,1850.86,1847.22,1848.44
2023.03.06 12:00,1848.44,1852.45,1848.02,1852.22
2023.03.06 13:00,1852.22,1853.26,1850.18,1851.51
2023.03.06 14:00,1851.52,1853.81,1850.51,1851.75
2023.03.06 15:00,1851.65,1853.97,1849.28,1851.02
2023.03.06 16:00,1851.02,1852.42,1849.34,1851.62
2023.03.06 17:00,1851.60,1852.75,1848.38,1850.36
2023.03.06 18:00,1850.34,1850.40,1846.41,1847.06
2023.03.06 19:00,1847.04,1847.13,1845.10,1846.12
2023.03.06 20:00,1846.10,1847.29,1845.64,1846.58
2023.03.06 21:00,1846.63,1847.13,1846.08,1846.64
2023.03.06 23:00,1846.55,1847.04,1845.82,1846.31
2023.03.07 00:00,1846.29,1846.29,1844.10,1845.87
2023.03.07 01:00,1845.88,1848.50,1844.86,1847.81
2023.03.07 02:00,1847.81,1850.46,1847.21,1849.10
2023.03.07 03:00,1849.10,1849.15,1846.55,1847.56
2023.03.07 04:00,1847.54,1848.77,1847.03,1847.30
2023.03.07 05:00,1847.29,1849.49,1846.95,1847.45
2023.03.07 06:00,1847.45,1848.45,1846.82,1846.82
2023.03.07 07:00,1846.82,1851.61,1845.32,1848.45
2023.03.07 08:00,1848.45,1849.62,1845.83,1846.35
2023.03.07 09:00,1846.35,1846.96,1843.37,1843.77
2023.03.07 10:00,1843.80,1844.27,1842.68,1842.94
2023.03.07 11:00,1842.96,1843.94,1840.91,1841.95
2023.03.07 12:00,1841.90,1841.91,1838.89,1839.62
2023.03.07 13:00,1839.62,1840.18,1833.36,1835.43
2023.03.07 14:00,1835.44,1835.53,1829.92,1831.76
2023.03.07 15:00,1831.71,1831.80,1815.62,1817.98
2023.03.07 16:00,1817.80,1821.06,1816.81,1819.98
2023.03.07 17:00,1820.00,1823.14,1816.87,1817.05
2023.03.07 18:00,1817.03,1818.11,1812.93,1814.48
2023.03.07 19:00,1814.48,1815.69,1812.71,1813.89
2023.03.07 20:00,1813.89,1815.97,1813.84,1813.87
2023.03.07 21:00,1814.37,1814.90,1812.91,1813.25
2023.03.07 23:00,1813.26,1814.37,1813.25,1813.92
2023.03.08 00:00,1813.92,1814.12,1812.29,1813.31
2023.03.08 01:00,1813.31,1814.09,1811.31,1812.28
2023.03.08 02:00,1812.29,1812.94,1810.59,1810.99
2023.03.08 03:00,1810.99,1811.52,1809.37,1809.82
2023.03.08 04:00,1809.83,1811.69,1809.83,1811.50
2023.03.08 05:00,1811.50,1812.99,1810.43,1812.07
2023.03.08 06:00,1812.07,1813.95,1811.46,1813.90
2023.03.08 07:00,1813.90,1815.03,1812.86,1814.21
2023.03.08 08:00,1814.16,1815.22,1813.21,1813.30
2023.03.08 09:00,1813.25,1815.16,1812.90,1813.72
2023.03.08 10:00,1813.71,1814.84,1812.32,1814.11
2023.03.08 11:00,1814.16,1816.62,1813.97,1815.01
2023.03.08 12:00,1815.05,1815.88,1813.35,1815.16
2023.03.08 13:00,1815.16,1815.20,1812.20,1813.62
2023.03.08 14:00,1813.64,1821.57,1812.96,1820.39
2023.03.08 15:00,1820.62,1824.25,1816.01,1820.62
2023.03.08 16:00,1820.72,1821.85,1817.36,1817.71
2023.03.08 17:00,1817.75,1818.28,1815.21,1815.61
2023.03.08 18:00,1815.61,1816.12,1813.30,1814.55
2023.03.08 19:00,1814.53,1816.36,1814.41,1816.22
2023.03.08 20:00,1816.24,1816.38,1812.85,1813.05
2023.03.08 21:00,1813.87,1814.56,1813.34,1813.56
2023.03.08 23:00,1813.38,1815.32,1813.35,1815.24
2023.03.09 00:00,1815.23,1816.41,1814.75,1815.75
2023.03.09 01:00,1815.76,1816.44,1812.15,1812.24
2023.03.09 02:00,1812.26,1814.02,1811.91,1813.10
2023.03.09 03:00,1813.08,1813.93,1812.63,1813.69
2023.03.09 04:00,1813.69,1814.55,1812.66,1814.26
2023.03.09 05:00,1814.29,1816.06,1813.79,1815.02
2023.03.09 06:00,1815.04,1815.60,1813.07,1813.43
2023.03.09 07:00,1813.35,1815.58,1812.71,1814.78
2023.03.09 08:00,1814.74,1819.11,1813.64,1817.12
2023.03.09 09:00,1817.11,1819.10,1816.22,1817.01
2023.03.09 10:00,1817.08,1818.33,1816.64,1818.04
2023.03.09 11:00,1818.04,1820.34,1817.86,1818.70
2023.03.09 12:00,1818.69,1819.45,1817.19,1817.89
2023.03.09 13:00,1817.90,1825.26,1815.44,1825.13
2023.03.09 14:00,1825.12,1831.86,1823.91,1831.38
2023.03.09 15:00,1831.37,1835.59,1828.17,1828.66
2023.03.09 16:00,1828.65,1830.36,1825.81,1825.98
2023.03.09 17:00,1825.96,1829.53,1825.52,1829.29
2023.03.09 18:00,1829.29,1835.03,1828.19,1835.00
2023.03.09 19:00,1834.92,1835.00,1830.39,1830.55
2023.03.09 20:00,1830.55,1831.68,1829.00,1830.56
2023.03.09 21:00,1830.54,1832.19,1830.44,1830.67
2023.03.09 23:00,1831.08,1832.29,1830.61,1831.54
2023.03.10 00:00,1831.55,1834.85,1831.32,1834.04
2023.03.10 01:00,1834.05,1834.15,1830.08,1831.01
2023.03.10 02:00,1831.00,1833.22,1828.07,1829.45
2023.03.10 03:00,1829.45,1830.08,1828.30,1829.21
2023.03.10 04:00,1829.21,1830.21,1827.73,1829.75
2023.03.10 05:00,1829.75,1831.29,1828.51,1831.04
2023.03.10 06:00,1831.00,1832.80,1830.20,1830.66
2023.03.10 07:00,1830.66,1834.64,1830.64,1833.53
2023.03.10 08:00,1833.51,1837.29,1832.30,1835.11
2023.03.10 09:00,1835.11,1836.90,1831.63,1831.64
2023.03.10 10:00,1831.64,1835.05,1830.76,1832.77
2023.03.10 11:00,1832.76,1836.92,1832.18,1834.95
2023.03.10 12:00,1834.95,1837.31,1833.77,1836.65
2023.03.10 13:00,1836.59,1845.00,1831.73,1842.48
2023.03.10 14:00,1842.44,1860.26,1839.99,1858.38
2023.03.10 15:00,1858.37,1867.33,1857.69,1863.03
2023.03.10 16:00,1863.05,1864.01,1854.15,1855.28
2023.03.10 17:00,1855.29,1865.08,1854.92,1864.18
2023.03.10 18:00,1864.19,1865.38,1860.87,1862.84
2023.03.10 19:00,1862.85,1864.94,1860.96,1863.87
2023.03.10 20:00,1863.87,1870.03,1863.57,1869.65
2023.03.10 21:00,1869.98,1870.12,1866.30,1866.73
2023.03.12 23:00,1883.81,1889.28,1875.79,1877.79
2023.03.13 00:00,1877.76,1882.15,1875.17,1876.95
2023.03.13 01:00,1876.93,1879.57,1872.14,1873.02
2023.03.13 02:00,1872.99,1888.81,1872.46,1886.83
2023.03.13 03:00,1886.90,1887.05,1882.32,1882.57
2023.03.13 04:00,1882.62,1883.70,1881.41,1881.48
2023.03.13 05:00,1881.47,1881.92,1877.05,1877.86
2023.03.13 06:00,1877.87,1882.27,1873.34,1873.47
2023.03.13 07:00,1873.47,1878.08,1871.50,1876.24
2023.03.13 08:00,1876.29,1886.11,1875.48,1885.48
2023.03.13 09:00,1885.51,1893.77,1884.23,1885.94
2023.03.13 10:00,1885.93,1888.42,1881.36,1884.21
2023.03.13 11:00,1884.21,1891.79,1880.89,1889.63
2023.03.13 12:00,1889.63,1902.89,1887.26,1899.38
2023.03.13 13:00,1899.38,1909.79,1893.53,1896.71
2023.03.13 14:00,1896.71,1912.92,1896.37,1910.66
2023.03.13 15:00,1910.65,1913.06,1902.95,1904.85
2023.03.13 16:00,1904.87,1909.75,1903.38,1909.11
2023.03.13 17:00,1909.18,1912.47,1908.55,1909.71
2023.03.13 18:00,1909.79,1913.12,1908.07,1911.68
2023.03.13 19:00,1911.51,1914.56,1907.94,1913.28
2023.03.13 20:00,1913.27,1914.09,1911.68,1913.66
2023.03.13 23:00,1910.11,1912.43,1909.95,1912.08
2023.03.14 00:00,1912.06,1914.11,1910.15,1912.40
2023.03.14 01:00,1912.39,1912.78,1905.28,1906.09
2023.03.14 02:00,1906.07,1907.91,1904.02,1904.38
2023.03.14 03:00,1904.43,1906.98,1902.59,1902.92
2023.03.14 04:00,1902.91,1904.29,1901.59,1904.21
2023.03.14 05:00,1904.14,1904.42,1901.47,1904.07
2023.03.14 06:00,1903.99,1913.50,1903.73,1909.61
2023.03.14 07:00,1909.58,1913.07,1908.77,1912.62
2023.03.14 08:00,1912.62,1913.31,1900.74,1904.30
2023.03.14 09:00,1904.36,1904.91,1900.83,1901.18
2023.03.14 10:00,1901.20,1904.57,1900.86,1903.72
2023.03.14 11:00,1903.70,1904.77,1902.71,1904.17
2023.03.14 12:00,1904.17,1911.96,1899.51,1909.86
2023.03.14 13:00,1909.85,1910.81,1895.39,1902.35
2023.03.14 14:00,1902.35,1907.85,1900.19,1907.58
2023.03.14 15:00,1907.65,1908.80,1903.97,1904.15
2023.03.14 16:00,1904.14,1909.14,1902.23,1908.67
2023.03.14 17:00,1908.68,1910.20,1905.42,1906.70
2023.03.14 18:00,1908.14,1909.75,1906.19,1906.56
2023.03.14 19:00,1906.57,1907.85,1902.24,1902.48
2023.03.14 20:00,1902.46,1904.28,1902.45,1903.76
2023.03.14 23:00,1904.18,1904.68,1902.93,1903.07
2023.03.15 00:00,1903.07,1903.33,1899.91,1901.73
2023.03.15 01:00,1901.73,1905.16,1901.53,1903.67
2023.03.15 02:00,1903.66,1905.60,1903.41,1904.52
2023.03.15 03:00,1904.55,1905.03,1902.35,1902.84
2023.03.15 04:00,1902.83,1903.46,1900.92,1901.78
2023.03.15 05:00,1901.78,1902.03,1899.12,1900.14
2023.03.15 06:00,1900.14,1902.37,1898.62,1900.38
2023.03.15 07:00,1901.17,1902.30,1896.27,1896.50
2023.03.15 08:00,1896.50,1896.77,1885.67,1887.50
2023.03.15 09:00,1887.50,1898.63,1886.64,1896.29
2023.03.15 10:00,1896.29,1909.80,1896.17,1908.59
2023.03.15 11:00,1908.57,1918.91,1905.21,1918.06
2023.03.15 12:00,1918.00,1930.21,1916.96,1927.97
2023.03.15 13:00,1928.01,1930.32,1917.34,1926.10
2023.03.15 14:00,1926.12,1926.97,1917.48,1924.37
2023.03.15 15:00,1924.62,1927.26,1921.57,1927.14
2023.03.15 16:00,1927.10,1937.35,1925.02,1933.58
2023.03.15 17:00,1933.56,1937.09,1921.78,1924.37
2023.03.15 18:00,1924.37,1926.29,1909.21,1915.57
2023.03.15 19:00,1915.57,1921.51,1914.89,1916.70
2023.03.15 20:00,1916.69,1918.66,1916.06,1918.27
2023.03.15 23:00,1920.37,1922.83,1919.58,1921.17
2023.03.16 00:00,1921.25,1924.35,1913.17,1913.52
2023.03.16 01:00,1913.40,1915.31,1907.49,1910.84
2023.03.16 02:00,1911.39,1911.76,1909.80,1911.43
2023.03.16 03:00,1911.40,1914.93,1910.65,1913.22
2023.03.16 04:00,1913.22,1914.85,1912.72,1913.27
2023.03.16 05:00,1913.27,1920.20,1911.59,1919.89
2023.03.16 06:00,1919.87,1920.35,1914.48,1916.60
2023.03.16 07:00,1916.56,1920.63,1912.40,1916.65
2023.03.16 08:00,1916.72,1922.49,1915.78,1919.03
2023.03.16 09:00,1919.05,1922.11,1917.64,1921.79
2023.03.16 10:00,1921.78,1923.02,1918.62,1922.64
2023.03.16 11:00,1922.59,1927.09,1922.11,1926.95
2023.03.16 12:00,1926.93,1931.78,1924.38,1930.36
2023.03.16 13:00,1930.36,1933.48,1923.24,1923.77
2023.03.16 14:00,1923.82,1932.40,1919.69,1922.58
2023.03.16 15:00,1922.53,1924.29,1913.37,1918.72
2023.03.16 16:00,1918.74,1920.44,1914.40,1914.98
2023.03.16 17:00,1914.89,1919.84,1914.64,1916.31
2023.03.16 18:00,1916.39,1921.02,1916.28,1918.41
2023.03.16 19:00,1918.32,1921.13,1918.26,1919.90
2023.03.16 20:00,1919.19,1919.91,1918.46,1919.21
2023.03.16 23:00,1920.07,1922.04,1919.52,1921.34
2023.03.17 00:00,1921.37,1921.46,1918.38,1919.19
2023.03.17 01:00,1920.83,1921.54,1920.60,1921.54
2023.03.17 02:00,1922.67,1927.79,1922.02,1927.38
2023.03.17 03:00,1927.38,1928.70,1927.20,1927.69
2023.03.17 04:00,1927.69,1931.02,1927.22,1930.94
2023.03.17 05:00,1930.98,1932.85,1929.02,1929.44
2023.03.17 06:00,1929.44,1934.33,1928.02,1932.40
2023.03.17 07:00,1932.38,1933.72,1928.93,1930.33
2023.03.17 08:00,1930.42,1931.52,1927.30,1928.68
2023.03.17 09:00,1928.73,1932.92,1928.12,1932.30
2023.03.17 10:00,1932.34,1933.48,1929.66,1930.66
2023.03.17 11:00,1930.62,1937.17,1929.26,1935.03
2023.03.17 12:00,1935.13,1946.03,1934.94,1944.98
2023.03.17 13:00,1944.98,1952.19,1944.36,1950.64
2023.03.17 14:00,1953.16,1964.91,1949.79,1962.18
2023.03.17 15:00,1962.17,1964.60,1955.69,1959.31
2023.03.17 16:00,1959.31,1962.47,1955.30,1961.82
2023.03.17 17:00,1961.82,1975.20,1961.51,1972.87
2023.03.17 18:00,1972.85,1987.76,1970.36,1983.56
2023.03.17 19:00,1983.63,1984.75,1973.68,1976.24
2023.03.17 20:00,1976.46,1988.91,1975.24,1988.83
2023.03.19 23:00,1977.25,1979.49,1975.81,1976.83
2023.03.20 00:00,1977.09,1978.32,1971.79,1972.02
2023.03.20 01:00,1971.99,1972.54,1968.03,1969.39
2023.03.20 02:00,1969.53,1975.44,1969.12,1974.73
2023.03.20 03:00,1974.72,1975.37,1972.44,1973.22
2023.03.20 04:00,1973.25,1975.47,1972.94,1974.77
2023.03.20 05:00,1974.64,1988.54,1974.38,1987.97
2023.03.20 06:00,1988.07,1992.96,1981.95,1988.57
2023.03.20 07:00,1988.97,2009.58,1988.77,2003.29
2023.03.20 08:00,2003.47,2006.07,1995.52,1996.22
2023.03.20 09:00,1996.22,1999.31,1983.90,1985.04
2023.03.20 10:00,1984.42,1988.47,1973.87,1980.64
2023.03.20 11:00,1980.46,1985.79,1979.03,1983.75
2023.03.20 12:00,1983.91,1986.38,1972.36,1974.42
2023.03.20 13:00,1974.40,1984.77,1974.40,1977.92
2023.03.20 14:00,1978.05,1978.05,1965.82,1970.62
2023.03.20 15:00,1970.63,1973.74,1967.14,1973.67
2023.03.20 16:00,1973.64,1980.95,1972.95,1974.78
2023.03.20 17:00,1974.80,1979.11,1974.17,1977.57
2023.03.20 18:00,1977.58,1984.00,1976.04,1983.69
2023.03.20 19:00,1983.90,1984.30,1977.01,1977.09
2023.03.20 20:00,1977.59,1979.46,1977.59,1978.50
2023.03.20 23:00,1978.32,1978.97,1976.13,1976.52
2023.03.21 00:00,1976.53,1982.42,1975.33,1980.27
2023.03.21 01:00,1980.27,1982.82,1979.17,1980.02
2023.03.21 02:00,1980.02,1984.42,1979.04,1983.22
2023.03.21 03:00,1983.22,1985.04,1981.92,1983.81
2023.03.21 04:00,1983.81,1983.81,1980.97,1981.34
2023.03.21 05:00,1981.35,1982.72,1979.96,1982.32
2023.03.21 06:00,1982.32,1983.16,1971.79,1973.17
2023.03.21 07:00,1973.07,1978.64,1970.30,1970.30
2023.03.21 08:00,1970.29,1970.75,1962.93,1966.19
2023.03.21 09:00,1966.15,1969.74,1965.36,1968.85
2023.03.21 10:00,1968.83,1969.28,1964.24,1968.66
2023.03.21 11:00,1968.45,1969.20,1965.72,1966.22
2023.03.21 12:00,1966.17,1966.93,1960.47,1963.55
2023.03.21 13:00,1963.64,1965.80,1951.99,1952.57
2023.03.21 14:00,1952.76,1954.83,1945.32,1952.98
2023.03.21 15:00,1952.67,1953.08,1943.08,1948.16
2023.03.21 16:00,1948.06,1948.89,1940.12,1944.27
2023.03.21 17:00,1944.29,1944.81,1936.57,1941.52
2023.03.21 18:00,1941.56,1942.14,1935.37,1936.54
2023.03.21 19:00,1936.67,1940.64,1936.00,1940.11
2023.03.21 20:00,1940.24,1940.73,1939.32,1940.24
2023.03.21 23:00,1941.11,1943.91,1941.06,1943.09
2023.03.22 00:00,1943.11,1944.69,1942.32,1943.47
2023.03.22 01:00,1943.47,1946.24,1942.84,1943.88
2023.03.22 02:00,1943.85,1943.85,1938.92,1939.41
2023.03.22 03:00,1939.44,1941.87,1938.13,1939.56
2023.03.22 04:00,1939.56,1940.01,1937.88,1939.27
2023.03.22 05:00,1939.32,1941.20,1938.01,1939.75
2023.03.22 06:00,1939.75,1943.54,1939.04,1942.39
2023.03.22 07:00,1942.33,1942.79,1934.23,1939.81
2023.03.22 08:00,1939.68,1945.28,1939.60,1941.89
2023.03.22 09:00,1941.89,1945.67,1941.87,1944.11
2023.03.22 10:00,1944.10,1945.35,1940.21,1942.58
2023.03.22 11:00,1942.64,1943.47,1939.74,1942.42
2023.03.22 12:00,1942.32,1943.47,1937.06,1937.48
2023.03.22 13:00,1937.50,1944.40,1937.33,1942.82
2023.03.22 14:00,1942.89,1951.57,1942.59,1950.65
2023.03.22 15:00,1950.65,1951.91,1946.59,1947.27
2023.03.22 16:00,1947.26,1949.82,1945.65,1949.07
2023.03.22 17:00,1949.02,1950.77,1944.87,1946.37
2023.03.22 18:00,1946.35,1978.28,1945.99,1970.77
2023.03.22 19:00,1969.35,1975.28,1954.20,1972.67
2023.03.22 20:00,1972.61,1975.05,1966.79,1969.94
2023.03.22 23:00,1965.45,1970.22,1965.45,1969.59
2023.03.23 00:00,1969.60,1973.74,1969.57,1972.83
2023.03.23 01:00,1972.74,1973.12,1966.31,1969.08
2023.03.23 02:00,1969.00,1976.09,1968.86,1975.27
2023.03.23 03:00,1975.26,1977.61,1973.25,1976.81
2023.03.23 04:00,1976.79,1978.16,1974.88,1977.72
2023.03.23 05:00,1977.73,1980.92,1976.09,1977.06
2023.03.23 06:00,1977.05,1983.51,1976.58,1978.15
2023.03.23 07:00,1978.15,1983.55,1974.88,1976.84
2023.03.23 08:00,1976.86,1978.80,1974.22,1976.48
2023.03.23 09:00,1976.45,1978.79,1974.91,1978.07
2023.03.23 10:00,1978.14,1980.71,1976.26,1977.71
2023.03.23 11:00,1977.71,1978.65,1975.54,1978.40
2023.03.23 12:00,1978.40,1980.34,1966.55,1971.92
